"","ofi_insc","prov_insc","cant_insc","parr_insc","anio_insc","mes_insc","dia_insc","fecha_insc","hijos_rec","mcap_bie","nac_hom","cod_paish","anio_nach","mes_nach","dia_nach","fecha_nach","edad_hom","nmatanth","est_civih","p_etnica_hom","sabe_leerh","niv_insth","prov_habh","cant_habh","parr_habh","area_hom","nac_muj","cod_paism","anio_nacm","mes_nacm","dia_nacm","fecha_nacm","edad_muj","nmatantm","est_civim","p_etnica_muj","sabe_leerm","niv_instm","prov_habm","cant_habm","parr_habm","area_muj"
"59622",1,"Guayas","Guayaquil","Rocafuerte ",2014," Septiembre ",12,13629859200,0,"No","Ecuatoriano","Ecuador ",1976," Octubre ",18,12433824000,37,0,"Soltero","Montubio","Si","Superior","Los Ríos","Baba","Baba, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1986," Febrero ",10,12727756800,28,0,"Soltera","Montubia","Si","Superior","Los Ríos","Baba","Baba, cabecera cantonal","Urbana"
"59623",1,"Cañar","Cañar","Cañar, cabecera cantonal",2014," Octubre ",1,13631500800,0,"No","Ecuatoriano","Ecuador ",1983," Septiembre ",20,12652243200,31,1,"Divorciado","Mestizo","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1976," Noviembre ",5,12435379200,37,1,"Divorciada","Mestiza","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana"
"59624",1,"Cañar","Cañar","Cañar, cabecera cantonal",2014," Octubre ",15,13632710400,0,"No","Ecuatoriano","Ecuador ",1990," Marzo ",9,12856320000,24,0,"Soltero","Mestizo","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1991," Junio ",2,12895200000,23,0,"Soltera","Mestiza","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana"
"59625",1,"Guayas","Guayaquil","Rocafuerte ",2014," Septiembre ",19,13630464000,0,"No","Ecuatoriano","Ecuador ",1992," Agosto ",9,12932697600,22,0,"Soltero","Mulato","Si","Educación media /bachillerato","Chimborazo","Colta","Cajabamba ","Urbana","Ecuatoriana","Ecuador ",1990," Febrero ",13,12854246400,24,0,"Soltera","Mulata","Si","Educación media /bachillerato","Chimborazo","Colta","Cajabamba ","Urbana"
"59626",1,"Manabí","Portoviejo","Portoviejo, cabecera cantonal y capital provincial",2014," Diciembre ",5,13637116800,0,"No","Ecuatoriano","Ecuador ",1987," Agosto ",27,12776400000,27,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1993," Junio ",30,12960777600,21,0,"Soltera","Mestiza","Si","Superior","Manabí","Santa Ana","Santa Ana ","Urbana"
"59627",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Diciembre ",22,13638585600,0,"No","Ecuatoriano","Ecuador ",1990," Enero ",11,12851395200,24,0,"Soltero","Mestizo","Si","Ciclo posbachillerato","Santa Elena","Santa Elena","Chanduy ","Rural","Ecuatoriana","Ecuador ",1993," Mayo ",9,12956284800,21,0,"Soltera","Mestiza","Si","Ciclo posbachillerato","Santa Elena","Santa Elena","Chanduy ","Rural"
"59628",1,"Santa Elena","Santa Elena","Colonche ",2014," Diciembre ",5,13637116800,0,"No","Ecuatoriano","Ecuador ",1992," Junio ",22,12928550400,22,0,"Soltero","Mestizo","Si","Educación básica","Santa Elena","Santa Elena","Colonche ","Rural","Ecuatoriana","Ecuador ",1994," Diciembre ",5,13005964800,20,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Colonche ","Rural"
"59629",1,"Pichincha","Quito","Quitumbe ",2014," Diciembre ",29,13639190400,1,"No","Ecuatoriano","Ecuador ",1990," Mayo ",1,12860899200,24,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Quito","La Argelia ","Urbana","Ecuatoriana","Ecuador ",1991," Diciembre ",20,12912566400,23,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Pichincha","Quito","La Argelia ","Urbana"
"59630",1,"Pichincha","Quito","Centro Histórico ",2014," Diciembre ",2,13636857600,3,"No","Ecuatoriano","Ecuador ",1962," Agosto ",10,11986012800,52,0,"Soltero","Blanco","Si","Primaria","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1968," Noviembre ",5,12182918400,46,0,"Soltera","Blanca","Si","Primaria","Pichincha","Quito","La Magadalena ","Urbana"
"59631",1,"Manabí","Manta","Manta, cabecera cantonal ",2014," Octubre ",2,13631587200,0,"No","Ecuatoriano","Ecuador ",1988," Noviembre ",21,12815452800,25,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Manabí","Manta","San Mateo ","Urbana","Ecuatoriana","Ecuador ",1988," Mayo ",4,12798086400,26,0,"Soltera","Mestiza","Si","Superior","Manabí","Manta","San Mateo ","Urbana"
"59632",1,"Guayas","Guayaquil","Rocafuerte ",2014," Septiembre ",24,13630896000,0,"No","Ecuatoriano","Ecuador ",1990," Octubre ",16,12875414400,23,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Cañar","La Troncal","La Troncal ","Urbana","Extranjera","México ",1986," Abril ",4,12732336000,28,0,"Soltera","Mestiza","Si","Superior","Cañar","La Troncal","La Troncal ","Urbana"
"59633",1,"Manabí","Portoviejo","Portoviejo, cabecera cantonal y capital provincial",2014," Diciembre ",10,13637548800,0,"No","Ecuatoriano","Ecuador ",1971," Abril ",22,12260505600,43,0,"Soltero","Mestizo","Si","Superior","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1976," Abril ",15,12417753600,38,0,"Soltera","Mestiza","Si","Superior","Manabí","Santa Ana","Santa Ana ","Urbana"
"59634",1,"Tungurahua","Ambato","Huachi Chico ",2014," Noviembre ",6,13634611200,0,"No","Ecuatoriano","Ecuador ",1994," Octubre ",14,13001472000,20,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Tungurahua","Ambato","San Fernando (Pasa San Fernando)","Rural","Ecuatoriana","Ecuador ",1992," Mayo ",12,12925008000,22,0,"Soltera","Mestiza","Si","Secundaria","Tungurahua","Ambato","San Fernando (Pasa San Fernando)","Rural"
"59635",1,"Manabí","Sucre","Bahía de Caráquez, cabecera cantonal",2014," Noviembre ",28,13636512000,99,"Ignorado","Ecuatoriano","Ecuador ",1994," Septiembre ",1,12997756800,20,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana","Ecuatoriana","Ecuador ",1999," Mayo ",12,13145846400,15,0,"Soltera","Mestiza","Si","Primaria","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana"
"59636",1,"Manabí","Portoviejo","Portoviejo, cabecera cantonal y capital provincial",2014," Diciembre ",13,13637808000,0,"No","Ecuatoriano","Ecuador ",1987," Noviembre ",17,12783484800,27,0,"Soltero","Mestizo","Si","Superior","Manabí","Portoviejo","Crucita ","Rural","Ecuatoriana","Ecuador ",1987," Agosto ",21,12775881600,27,0,"Soltera","Mestiza","Si","Superior","Manabí","Portoviejo","Crucita ","Rural"
"59637",1,"Guayas","Guayaquil","Rocafuerte ",2014," Septiembre ",27,13631155200,0,"No","Ecuatoriano","Ecuador ",1982," Septiembre ",15,12620275200,32,0,"Soltero","Mestizo","Si","Superior","Guayas","Guayaquil","Carbo (Concepción) ","Urbana","Ecuatoriana","Ecuador ",1985," Abril ",21,12702268800,29,0,"Soltera","Mestiza","Si","Superior","Guayas","Guayaquil","Carbo (Concepción) ","Urbana"
"59638",1,"Manabí","Portoviejo","Portoviejo, cabecera cantonal y capital provincial",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1987," Junio ",21,12770611200,27,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Ayacucho ","Rural","Ecuatoriana","Ecuador ",1988," Octubre ",31,12813638400,25,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Ayacucho ","Rural"
"59639",1,"Cotopaxi","Latacunga","Latacunga, cabecera cantonal y capital provincial",2014," Noviembre ",7,13634697600,0,"No","Ecuatoriano","Ecuador ",1995," Noviembre ",11,13035427200,18,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Cotopaxi","Latacunga","Mulaló ","Rural","Ecuatoriana","Ecuador ",1993," Abril ",11,12953865600,21,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Cotopaxi","Latacunga","Mulaló ","Rural"
"59640",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Noviembre ",6,13634611200,0,"No","Ecuatoriano","Ecuador ",1992," Abril ",10,12922243200,22,0,"Soltero","Mestizo","Si","Primaria","El Oro","Zaruma","Zaruma, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1985," Abril ",3,12700713600,29,0,"Soltera","Mestiza","Si","Primaria","El Oro","Zaruma","Zaruma, cabecera cantonal","Urbana"
"59641",1,"Pichincha","Quito","Centro Histórico ",2014," Diciembre ",17,13638153600,0,"No","Ecuatoriano","Ecuador ",1990," Febrero ",2,12853296000,24,0,"Soltero","Mulato","Si","Secundaria","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1991," Diciembre ",6,12911356800,23,0,"Soltera","Mestiza","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana"
"59642",1,"Cañar","Cañar","Cañar, cabecera cantonal",2014," Octubre ",17,13632883200,1,"No","Ecuatoriano","Ecuador ",1985," Abril ",10,12701318400,29,0,"Soltero","Indígena","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1987," Mayo ",25,12768278400,27,1,"Divorciada","Indígena","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana"
"59643",1,"Bolívar","Guaranda","Guaranda, cabecera cantonal y capital provincial",2014," Noviembre ",14,13635302400,2,"No","Ecuatoriano","Ecuador ",1987," Mayo ",10,12766982400,27,0,"Soltero","Mestizo","Si","Educación básica","Bolívar","Chimbo","San José de Chimbo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1988," Diciembre ",10,12817094400,25,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Bolívar","Chimbo","San José de Chimbo, cabecera cantonal","Urbana"
"59644",1,"Cañar","Cañar","Cañar, cabecera cantonal",2014," Octubre ",29,13633920000,0,"Ignorado","Ecuatoriano","Ecuador ",1973," Octubre ",15,12338870400,41,1,"Divorciado","Mestizo","Si","Primaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1974," Diciembre ",20,12376108800,39,0,"Soltera","Mestiza","Si","Secundaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana"
"59645",1,"Bolívar","Guaranda","Guaranda, cabecera cantonal y capital provincial",2014," Noviembre ",18,13635648000,0,"No","Ecuatoriano","Ecuador ",1991," Septiembre ",11,12903926400,23,0,"Soltero","Indígena","Si","Educación media /bachillerato","Bolívar","San Miguel","San Miguel, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1993," Septiembre ",4,12966480000,21,0,"Soltera","Indígena","Si","Educación básica","Bolívar","San Miguel","San Miguel, cabecera cantonal","Urbana"
"59646",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",8,13632105600,0,"No","Ecuatoriano","Ecuador ",1994," Febrero ",20,12981081600,20,0,"Soltero","Mestizo","Si","Educación básica","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",2000," Mayo ",6,13176950400,14,0,"Soltera","Mestiza","Si","Educación básica","Imbabura","Ibarra","San Antonio ","Rural"
"59647",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",9,13632192000,2,"No","Ecuatoriano","Ecuador ",1986," Noviembre ",19,12752121600,27,0,"Soltero","Mestizo","Si","Primaria","Imbabura","Ibarra","Ambuquí ","Rural","Ecuatoriana","Ecuador ",1982," Noviembre ",20,12625977600,31,0,"Soltera","Mestiza","Si","Se ignora","Imbabura","Ibarra","Ambuquí ","Rural"
"59648",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",9,13632192000,1,"No","Ecuatoriano","Ecuador ",1992," Junio ",22,12928550400,22,0,"Soltero","Mestizo","Si","Ciclo posbachillerato","Imbabura","Antonio Ante","San Roque ","Rural","Ecuatoriana","Ecuador ",1997," Marzo ",10,13077331200,17,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Imbabura","Antonio Ante","San Roque ","Rural"
"59649",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",13,13632537600,2,"No","Ecuatoriano","Ecuador ",1980," Octubre ",20,12560227200,33,0,"Soltero","Mestizo","Si","Primaria","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",1985," Julio ",12,12709353600,29,0,"Soltera","Mestiza","Si","Educación básica","Imbabura","Ibarra","San Antonio ","Rural"
"59650",1,"Pichincha","Quito","Centro Histórico ",2014," Diciembre ",4,13637030400,1,"No","Ecuatoriano","Ecuador ",1975," Enero ",27,12379392000,39,0,"Soltero","Mestizo","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1974," Enero ",7,12346128000,40,1,"Divorciada","Mestiza","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana"
"59651",1,"Bolívar","Chillanes","Chillanes, cabecera cantonal",2014," Noviembre ",4,13634438400,1,"No","Ecuatoriano","Ecuador ",1986," Junio ",18,12738816000,28,0,"Soltero","Mestizo","Si","Secundaria","Bolívar","Chillanes","Chillanes, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1994," Diciembre ",29,13008038400,19,0,"Soltera","Mestiza","Si","Educación básica","Bolívar","Chillanes","Chillanes, cabecera cantonal","Urbana"
"59652",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",17,13632883200,1,"No","Ecuatoriano","Ecuador ",1983," Agosto ",20,12649564800,31,0,"Soltero","Mestizo","Si","Ciclo posbachillerato","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",1987," Septiembre ",14,12777955200,27,0,"Soltera","Mestiza","Si","Superior","Imbabura","Ibarra","San Antonio ","Rural"
"59653",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",21,13633228800,2,"No","Ecuatoriano","Ecuador ",1986," Enero ",15,12725510400,28,0,"Soltero","Mulato","Si","Educación básica","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",1984," Agosto ",31,12682137600,30,0,"Soltera","Mestiza","Si","Primaria","Imbabura","Ibarra","San Antonio ","Rural"
"59654",1,"Bolívar","San Miguel","San Miguel, cabecera cantonal",2014," Noviembre ",19,13635734400,99,"No","Ecuatoriano","Ecuador ",1981," Febrero ",5,12569558400,33,0,"Soltero","Mestizo","Si","Secundaria","Bolívar","San Miguel","San Miguel, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1987," Septiembre ",22,12778646400,27,0,"Soltera","Mestiza","Si","Secundaria","Bolívar","San Miguel","San Miguel, cabecera cantonal","Urbana"
"59655",1,"Bolívar","Chillanes","Chillanes, cabecera cantonal",2014," Noviembre ",27,13636425600,0,"No","Ecuatoriano","Ecuador ",1944," Septiembre ",6,11420352000,70,1,"Viudo","Mestizo","Si","Educación básica","Bolívar","Chillanes","Chillanes, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1963," Abril ",11,12007094400,51,1,"Viuda","Mestiza","Si","Educación básica","Bolívar","Chillanes","Chillanes, cabecera cantonal","Urbana"
"59656",1,"Pichincha","Quito","Centro Histórico ",2014," Diciembre ",5,13637116800,0,"No","Ecuatoriano","Ecuador ",1979," Junio ",6,12516854400,35,0,"Soltero","Montubio","Si","Primaria","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1983," Diciembre ",5,12658809600,31,0,"Soltera","Negra","Si","Educación media /bachillerato","Pichincha","Quito","La Magadalena ","Urbana"
"59657",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",23,13633401600,0,"No","Ecuatoriano","Ecuador ",1988," Mayo ",24,12799814400,26,0,"Soltero","Mestizo","Si","Superior","Imbabura","San Miguel de Urcuquí","Urcuquí cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1988," Julio ",18,12804566400,26,0,"Soltera","Mestiza","Si","Secundaria","Imbabura","San Miguel de Urcuquí","Urcuquí cabecera cantonal","Urbana"
"59658",1,"Manabí","Sucre","Bahía de Caráquez, cabecera cantonal",2014," Noviembre ",20,13635820800,99,"Ignorado","Ecuatoriano","Ecuador ",1985," Agosto ",31,12713673600,29,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana","Ecuatoriana","Ecuador ",1989," Octubre ",15,12843792000,25,0,"Soltera","Mestiza","Si","Ciclo posbachillerato","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana"
"59659",1,"Manabí","El Carmen","El Carmen, cabecera cantonal",2014," Octubre ",8,13632105600,0,"Ignorado","Ecuatoriano","Ecuador ",1992," Agosto ",14,12933129600,22,0,"Soltero","Mestizo","Si","Superior","Manabí","El Carmen","El Carmen, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1993," Octubre ",23,12970713600,20,0,"Soltera","Mestiza","Si","Superior","Manabí","El Carmen","El Carmen, cabecera cantonal","Urbana"
"59660",1,"Cotopaxi","Latacunga","Latacunga, cabecera cantonal y capital provincial",2014," Noviembre ",12,13635129600,0,"No","Ecuatoriano","Ecuador ",1994," Julio ",25,12994473600,20,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Cotopaxi","Saquisilí","Cochapamba ","Rural","Ecuatoriana","Ecuador ",1993," Septiembre ",15,12967430400,21,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Cotopaxi","Saquisilí","Cochapamba ","Rural"
"59661",1,"Manabí","Portoviejo","Portoviejo, cabecera cantonal y capital provincial",2014," Diciembre ",29,13639190400,0,"No","Ecuatoriano","Ecuador ",1995," Agosto ",13,13027651200,19,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Rocafuerte","Rocafuerte, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Diciembre ",15,13069987200,18,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Portoviejo","Crucita ","Rural"
"59662",1,"Los Ríos","Valencia","Valencia, cabecera cantonal ",2014," Noviembre ",28,13636512000,0,"No","Ecuatoriano","Ecuador ",1991," Noviembre ",12,12909283200,23,0,"Soltero","Mestizo","Si","Secundaria","Los Ríos","Quevedo","La Esperanza ","Rural","Ecuatoriana","Ecuador ",1994," Marzo ",16,12983155200,20,0,"Soltera","Mestiza","Si","Superior","Los Ríos","Quevedo","La Esperanza ","Rural"
"59663",1,"Manabí","Portoviejo","Portoviejo, cabecera cantonal y capital provincial",2014," Diciembre ",30,13639276800,0,"No","Ecuatoriano","Ecuador ",1982," Enero ",7,12598588800,32,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Rocafuerte","Rocafuerte, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1986," Octubre ",20,12749529600,28,0,"Soltera","Mestiza","Si","Superior","Manabí","Rocafuerte","Rocafuerte, cabecera cantonal","Urbana"
"59664",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",24,13633488000,0,"No","Ecuatoriano","Ecuador ",1982," Septiembre ",25,12621139200,32,0,"Soltero","Mestizo","Si","Superior","Imbabura","Antonio Ante","San Roque ","Rural","Ecuatoriana","Ecuador ",1988," Septiembre ",26,12810614400,26,0,"Soltera","Mestiza","Si","Superior","Imbabura","Antonio Ante","San Roque ","Rural"
"59665",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Octubre ",31,13634092800,1,"No","Ecuatoriano","Ecuador ",1990," Agosto ",31,12871440000,24,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Imbabura","Antonio Ante","Andrade Marín (Lourdes) ","Urbana","Ecuatoriana","Ecuador ",1987," Agosto ",29,12776572800,27,0,"Soltera","Mestiza","Si","Superior","Imbabura","Antonio Ante","Andrade Marín (Lourdes) ","Urbana"
"59666",1,"Tungurahua","Ambato","Huachi Chico ",2014," Noviembre ",28,13636512000,0,"No","Ecuatoriano","Ecuador ",1982," Enero ",1,12598070400,32,0,"Soltero","Mestizo","Si","Secundaria","Tungurahua","Santiago de Píllaro","San Andrés ","Rural","Ecuatoriana","Ecuador ",1980," Junio ",5,12548390400,34,1,"Divorciada","Mestiza","Si","Primaria","Tungurahua","Ambato","Huachi Grande ","Rural"
"59667",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Diciembre ",4,13637030400,3,"Ignorado","Ecuatoriano","Ecuador ",1982," Agosto ",24,12618374400,32,1,"Divorciado","Mestizo","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1986," Septiembre ",22,12747110400,28,0,"Soltera","Montubia","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59668",1,"Manabí","Sucre","Bahía de Caráquez, cabecera cantonal",2014," Diciembre ",20,13638412800,99,"Ignorado","Ecuatoriano","Ecuador ",1982," Mayo ",6,12608870400,32,0,"Soltero","Ignorado","Ignorado","Se ignora","Cañar","Biblián","Biblián, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1984," Diciembre ",11,12690950400,30,0,"Soltera","Mestiza","Si","Superior","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana"
"59669",1,"Manabí","Sucre","Bahía de Caráquez, cabecera cantonal",2014," Diciembre ",11,13637635200,2,"Ignorado","Ecuatoriano","Ecuador ",1944," Diciembre ",11,11428646400,70,1,"Divorciado","Mestizo","Si","Superior","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana","Ecuatoriana","Ecuador ",1966," Enero ",28,12095481600,48,0,"Soltera","Mestiza","Si","Superior","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana"
